id,tokens,pos_tags,chunk_tags,ner_tags
71,['8.' 'Elena' 'Koroleva' '(' 'Russia' ')' '21.77'],[22 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
72,['9.' 'Ljudmila' 'Dymchenko' '(' 'Russia' ')' '21.59'],[11 22 22  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
73,['10.' 'Katleen' 'Allais' '(' 'France' ')' '21.58'],[11 22 23  4 22  5 11],[11 12 12  0 11  0 11],[0 1 2 0 5 0 0]
74,['SOCCER' '-' 'ASIAN' 'CUP' 'GROUP' 'C' 'RESULTS' '.'],[21  8 22 22 22 22 24  7],[11  0 11 12 12 12 12  0],[0 0 7 8 0 0 0 0]
75,"['AL-AIN' ',' 'United' 'Arab' 'Emirates' '1996-12-06']",[22  6 22 22 23 11],[11  0 11 12 12 12],[5 0 5 6 6 0]
76,"['Results' 'of' 'Asian' 'Cup' 'group' 'C' 'matches' 'played' 'on' 'Friday'
 ':']",[24 15 22 22 21 22 24 40 15 22  8],[11 13 11 12 12 12 12 21 13 11  0],[0 0 7 8 0 0 0 0 0 0 0]
77,['Japan' '2' 'Syria' '1' '(' 'halftime' '0-1' ')'],[22 11 22 11  4 21 16  5],[11 12 12 12 12 12  3  0],[5 0 5 0 0 0 0 0]
78,['Scorers' ':'],[24  8],[11  0],[0 0]
79,"['Japan' '-' 'Hassan' 'Abbas' '84' 'own' 'goal' ',' 'Takuya' 'Takagi' '88'
 '.']",[22  8 22 22 11 16 21  6 22 22 11  7],[11  0 11 12 12 12 12  0 11 12 12  0],[5 0 1 2 0 0 0 0 1 2 0 0]
80,['Syria' '-' 'Nader' 'Jokhadar' '7'],[22  8 22 22 11],[11  0 11 12 12],[5 0 1 2 0]
81,"['Attendance' ':' '10,000' '.']",[21  8 19  7],[11  0  9  0],[0 0 0 0]
82,['China' '0' 'Uzbekistan' '2' '(' 'halftime' '0-0' ')'],[22 11 22 11  4 21 11  5],[11 12 12 12 12 12 12  0],[5 0 5 0 0 0 0 0]
83,"['Scorers' ':' 'Shkvyrin' 'Igor' '78' ',' 'Shatskikh' 'Oleg' '90']",[24  8 22 22 11  6 22 22 11],[11  0 11 12 12  0 11 12 12],[0 0 1 2 0 0 1 2 0]
84,"['Attendence' ':' '3,000']",[21  8 11],[11  0 11],[0 0 0]
85,"['Standings' '(' 'tabulate' 'under' 'played' ',' 'won' ',' 'drawn' ','
 'lost' ',' 'goals']",[24  4 21 15 16  6 38  6 40  6 38  6 24],[11  0 11 13 11  0 21 21 22  0 21  0 11],[0 0 0 0 0 0 0 0 0 0 0 0 0]
86,"['for' ',' 'goals' 'against' ',' 'points' ')' ':']",[15  6 24 15  6 42  5  8],[13  0 11 13  0 21  0  0],[0 0 0 0 0 0 0 0]
87,['Uzbekistan' '1' '1' '0' '0' '2' '0' '3'],[22 11 11 11 11 11 11 11],[11 12 12 12 12 12 12 12],[5 0 0 0 0 0 0 0]
88,['Japan' '1' '1' '0' '0' '2' '1' '3'],[22 11 11 11 11 11 11 11],[11 12 12 12 12 12 12 12],[5 0 0 0 0 0 0 0]
89,['Syria' '1' '0' '0' '1' '1' '2' '0'],[22 11 11 11 11 11 11 11],[11 12 12 12 12 12 12 12],[5 0 0 0 0 0 0 0]
90,['China' '1' '0' '0' '1' '0' '2' '0'],[22 11 11 11 11 11 11 11],[11 12 12 12 12 12 12 12],[5 0 0 0 0 0 0 0]
91,['CRICKET' '-' 'PAKISTAN' 'V' 'NEW' 'ZEALAND' 'ONE-DAY' 'SCOREBOARD' '.'],[22  8 22 22 16 22 16 22  7],[11  0 11 12 12 12 12 12  0],[0 0 5 0 5 6 0 0 0]
92,['[' 'CORRECTED' '14:06' 'GMT' ']'],[ 4 22 11 22  5],[ 0 11 12 12  0],[0 0 0 7 0]
93,"['SIALKOT' ',' 'Pakistan' '1996-12-06']",[22  6 22 11],[11  0 11 12],[5 0 5 0]
94,['Scoreboard' 'in' 'the' 'second'],[30 15 12 16],[ 3 13 11 12],[0 0 0 0]
95,"['one-day' 'cricket' 'international' 'between' 'Pakistan' 'and' 'New'
 'Zealand']",[16 21 16 15 22 10 22 22],[11 12 12 13 11  0 11 12],[0 0 0 0 5 0 5 6]
96,['on' 'Friday' ':'],[15 22  8],[13 11  0],[0 0 0]
97,['Pakistan'],[22],[11],[5]
98,['Saeed' 'Anwar' 'run' 'out' '91' '(' 'corrects' 'from' '90' ')'],[22 22 41 33 11  4 42 15 11  5],[11 12 21 15 11  0 21 13 11  0],[1 2 0 0 0 0 0 0 0 0]
99,['Zahoor' 'Elahi' 'b' 'Cairns' '86' '(' 'corrects' 'from' '87' ')'],[22 22 34 23 11  4 42 15 11  5],[11 12  0 11 12  0 21 13 11  0],[1 2 0 1 0 0 0 0 0 0]
100,['Ijaz' 'Ahmad' 'c' 'Spearman' 'b' 'Vaughan' '59'],[22 22 34 22 34 22 11],[11 12  0 11  0 11 12],[1 2 0 1 0 1 0]
101,['Inzamamul' 'Haq' 'st' 'Germon' 'b' 'Astle' '2'],[16 22 21 22 34 22 11],[11 12 12 11  0 11 12],[1 2 0 1 0 1 0]
102,['Wasim' 'Akram' 'b' 'Harris' '4'],[22 22 34 22 11],[11 12  0 11 12],[1 2 0 1 0]
103,['Shahid' 'Afridi' 'b' 'Harris' '2'],[22 22 34 22 11],[11 12  0 11 12],[1 2 0 1 0]
104,['Moin' 'Khan' 'c' 'Astle' 'b' 'Harris' '1'],[22 22 34 22 34 22 11],[11 12  0 11  0 11 12],[1 2 0 1 0 1 0]
105,['Waqar' 'Younis' 'st' 'Germon' 'b' 'Harris' '0'],[22 22 21 22 34 22 11],[11 12 12 11  0 11 12],[1 2 0 1 0 1 0]
106,['Saqlain' 'Mushtaq' 'b' 'Harris' '2'],[22 22 34 22 11],[11 12  0 11 12],[1 2 0 1 0]
107,['Mushtaq' 'Ahmad' 'not' 'out' '5'],[22 22 30 15 11],[11 12  0 13 11],[1 2 0 0 0]
108,['Salim' 'Malik' 'not' 'out' '1'],[22 22 30 15 11],[11 12  0 13 11],[1 2 0 0 0]
109,['Extras' '(' 'lb-8' 'nb-2' 'w-14' ')' '24'],[24  4 11 16 11  5 11],[11  0 11  1 11  0 11],[0 0 0 0 0 0 0]
110,['Total' '(' 'for' '9' 'wickets' 'in' '47' 'overs' ')' '277'],[16  4 15 11 24 15 11 24  5 11],[11  0 13 11 12 13 11 12  0 11],[0 0 0 0 0 0 0 0 0 0]
111,"['Fall' 'of' 'wicket' ':' '1-177' '(' 'corrects' 'from' '1-178' ')'
 '2-225' '3-240' '4-247' '5-252' '6-260' '7-261' '8-269' '9-276']",[21 15 21  8 11  4 42 15 11  5 11 11 11 11 11 11 11 11],[11 13 11  0 11  0 21 13 11  0 11 12  3 11 12 12 12  3],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
112,"['Bowling' ':' 'Doull' '8-1-60-0' '(' 'w-3' ')' ',' 'Kennedy' '3-0-24-0'
 '(' 'w-7' 'nb-1' ')' ',']",[22  8 37 11  4 11  5  6 22 11  4 11 16  5  6],[11  0 11 12  0 11  0  0 11 12  0 11 12  0  0],[0 0 1 0 0 0 0 0 1 0 0 0 0 0 0]
113,"['Cairns' '8-1-35-1' '(' 'w-2' ')' ',' 'Vaughan' '9-1-55-1' ',' 'Harris'
 '10-0-42-5' '(' 'w-1' ')' ',']",[24 16  4 11  5  6 22 11  6 22 11  4 11  5  6],[11  1  0 11  0  0 11 12  0 11 12  0 11  0  0],[1 0 0 0 0 0 1 0 0 1 0 0 0 0 0]
114,['Astle' '9-0-53-1' '(' 'w-1' 'nb-1' ')'],[22 11  4 11 16  5],[11 12  0 11 12  0],[1 0 0 0 0 0]
115,['New' 'Zealand' 'innings'],[22 22 21],[11 12 12],[5 6 0]
116,['B.' 'Young' 'c' 'Moin' 'Khan' 'b' 'Waqar' '5'],[22 22 34 22 22 34 22 11],[11 12  0 11 12  0 11 12],[1 2 0 1 2 0 1 0]
117,['C.' 'Spearman' 'c' 'Moin' 'Khan' 'b' 'Wasim' '0'],[22 22 34 22 22 34 22 11],[11 12  0 11 12  0 11 12],[1 2 0 1 2 0 1 0]
118,['A.' 'Parore' 'c' 'Ijaz' 'Ahmad' 'b' 'Saqlain' '37'],[22 22 34 22 22 34 22 11],[11 12  0 11 12  0 11 12],[1 2 0 1 2 0 1 0]
119,['S.' 'Fleming' 'c' 'and' 'b' 'Afridi' '88'],[22 22 34 10 34 22 11],[11 12  0  0  0 11 12],[1 2 0 0 0 1 0]
120,['C.' 'Cairns' 'b' 'Saqlain' '10'],[22 23 34 22 11],[11 12  0 11 12],[1 2 0 1 0]
121,['N.' 'Astle' 'c' 'Ijaz' 'Ahmad' 'b' 'Salim' 'Malik' '20'],[22 22 34 22 22 34 22 22 11],[11 12  0 11 12  0 11 12 12],[1 2 0 1 2 0 1 2 0]
122,['C.' 'Harris' 'lbw' 'b' 'Wasim' '22'],[22 22 21 34 22 11],[11 12 12  0 11 12],[1 2 0 0 1 0]
123,['L.' 'Germon' 'lbw' 'b' 'Afridi' '2'],[22 22 21 34 22 11],[11 12 12  0 11 12],[1 2 0 0 1 0]
124,['J.' 'Vaughan' 'c' 'Moin' 'Khan' 'b' 'Wasim' '13'],[22 22 34 22 22 34 21 11],[11 12  0 11 12  0 11 12],[1 2 0 1 2 0 1 0]
125,['S.' 'Doull' 'c' 'subs' '(' 'M.' 'Wasim' ')' 'b' 'Waqar' '1'],[22 22 34 24  4 22 22  5 34 22 11],[11 12  0 11  0 11 12  0  0 11 12],[1 2 0 0 0 1 2 0 0 1 0]
126,['R.' 'Kennedy' 'not' 'out' '7'],[22 22 30 15 11],[11 12  0 13 11],[1 2 0 0 0]
127,['Extras' '(' 'b-9' 'lb-3' 'w-12' 'nb-2' ')' '26'],[24  4 11 11 11 16  5 11],[11  0 11 12 12  1  0 11],[0 0 0 0 0 0 0 0]
128,['Total' '(' 'all' 'out' 'in' '42.1' 'overs' ')' '231'],[16  4 12 33 15 11 24  5 11],[11  0 11 15 13 11 12  0 11],[0 0 0 0 0 0 0 0 0]
129,"['Fall' 'of' 'wickets' ':' '1-3' '2-7' '3-125' '4-146' '5-170' '6-190'
 '7-195']",[21 15 21  8 11 16 11 16 16 11 21],[11 13 11  0 11 12 12 12 12 12 12],[0 0 0 0 0 0 0 0 0 0 0]
130,['8-213' '9-216' '.'],[11 11  7],[11  3  0],[0 0 0]
131,"['Bowling' ':' 'Wasim' 'Akram' '8.1-0-43-3' '(' '9w' ',' '1nb' ')' ','
 'Waqar' 'Younis']",[22  8 22 22 11  4 11  6 11  5  6 22 22],[11  0 11 12 12  0 11 12 12  0  0 11 12],[0 0 1 2 0 0 0 0 0 0 0 1 2]
132,"['6-0-32-2' '(' '2w' ',' '1nb' ')' ',' 'Saqlain' 'Mushtaq' '8-0-54-2' ','
 'Mushtaq' 'Ahmad']",[30  4 11  6 11  5  6 22 22 11  6 22 22],[ 3  0 11 12 12  0  0 11 12 12  0 11 12],[0 0 0 0 0 0 0 1 2 0 0 1 2]
133,"['10-0-42-0' '(' '1w' ')' ',' 'Shahid' 'Afridi' '7-0-40-2' ',' 'Salim'
 'Malik' '2.5-0-8-1' ',']",[11  4 11  5  6 22 22 11  6 22 22 11  6],[11  0 11  0  0 11 12 12  0 11 12 12  0],[0 0 0 0 0 1 2 0 0 1 2 0 0]
134,['Ijaz' 'Ahmad' '0.1-0-0-0' '.'],[22 22 24  7],[11 12 12  0],[1 2 0 0]
135,['Result' ':' 'Pakistan' 'won' 'by' '46' 'runs' '.'],[21  8 22 38 15 11 24  7],[11  0 11 21 13 11 12  0],[0 0 5 0 0 0 0 0]
136,"['Third' 'one-day' 'match' ':' 'December' '8' ',' 'in' 'Karachi' '.']",[16 16 21  8 22 11  6 15 22  7],[11 12 12  0 11 12  0 13 11  0],[0 0 0 0 0 0 0 0 5 0]
137,['SOCCER' '-' 'ENGLISH' 'F.A.' 'CUP' 'SECOND' 'ROUND' 'RESULT' '.'],[21  8 22 22 22 22 22 22  7],[11  0 11 12 12 12 12 12  0],[0 0 7 8 8 0 0 0 0]
138,['LONDON' '1996-12-06'],[22 11],[11 12],[5 0]
139,['Result' 'of' 'an' 'English' 'F.A.' 'Challenge'],[21 15 12 22 22 22],[11 13 11 12 12 12],[0 0 0 7 8 8]
140,['Cup' 'second' 'round' 'match' 'on' 'Friday' ':'],[22 16 16 21 15 22  8],[11 12 12 12 13 11  0],[7 0 0 0 0 0 0]
141,['Plymouth' '4' 'Exeter' '1'],[21 11 22 11],[11 12 12 12],[3 0 3 0]
142,['SOCCER' '-' 'BLINKER' 'BAN' 'LIFTED' '.'],[21  8 22 22 22  7],[11  0 11 12 12  0],[0 0 1 0 0 0]
143,['LONDON' '1996-12-06'],[22 11],[11 12],[5 0]
144,"['Dutch' 'forward' 'Reggie' 'Blinker' 'had' 'his' 'indefinite'
 'suspension' 'lifted' 'by' 'FIFA' 'on' 'Friday' 'and' 'was' 'set' 'to'
 'make' 'his' 'Sheffield' 'Wednesday' 'comeback' 'against' 'Liverpool'
 'on' 'Saturday' '.']","[16 16 22 22 38 29 16 21 40 15 22 15 22 10 38 40 35 37 29 22 22 21 15 22
 15 22  7]","[11 12 12 12 21 11 12 12 21 13 11 13 11  0 21 22 22 22 11 12 12 12 13 11
 13 11  0]",[7 0 1 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 3 4 0 0 3 0 0 0]
145,"['Blinker' 'missed' 'his' 'club' ""'s"" 'last' 'two' 'games' 'after' 'FIFA'
 'slapped' 'a' 'worldwide' 'ban' 'on' 'him' 'for' 'appearing' 'to' 'sign'
 'contracts' 'for' 'both' 'Wednesday' 'and' 'Udinese' 'while' 'he' 'was'
 'playing' 'for' 'Feyenoord' '.']","[21 38 29 21 27 16 11 24 15 22 38 12 16 21 15 28 15 39 35 37 24 15 12 22
 10 22 15 28 38 39 15 22  7]","[11 21 11 12 11 12 12 12 13 11 21 11 12 12 13 11 13 21 22 22 11 13 11 12
 12 12 17 11 21 22 13 11  0]",[1 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 3 0 0 0 0 0 3 0]
146,"['FIFA' ""'s"" 'players' ""'"" 'status' 'committee' ',' 'meeting' 'in'
 'Barcelona' ',' 'decided' 'that' 'although' 'the' 'Udinese' 'document'
 'was' 'basically' 'valid' ',' 'it' 'could' 'not' 'be' 'legally'
 'protected' '.']","[22 27 24 27 21 21  6 39 15 22  6 38 15 15 12 16 21 38 30 16  6 28 20 30
 37 30 40  7]","[11 11 12 11 12 12  0 21 13 11  0 21 17 17 11 12 12 21  1  2  0 11 21 22
 22 22 22  0]",[3 0 0 0 0 0 0 0 0 5 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0]
147,"['The' 'committee' 'said' 'the' 'Italian' 'club' 'had' 'violated'
 'regulations' 'by' 'failing' 'to' 'inform' 'Feyenoord' ',' 'with' 'whom'
 'the' 'player' 'was' 'under' 'contract' '.']",[12 21 38 12 16 21 38 40 24 15 39 35 37 22  6 15 44 12 21 38 15 21  7],[11 12 21 11 12 12 21 22 11 13 21 22 22 11  0 13 11 11 12 21 13 11  0],[0 0 0 0 7 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0]
148,"['Blinker' 'was' 'fined' '75,000' 'Swiss' 'francs' '(' '$' '57,600' ')'
 'for' 'failing' 'to' 'inform' 'the' 'Engllsh' 'club' 'of' 'his'
 'previous' 'commitment' 'to' 'Udinese' '.']",[21 38 40 11 16 24  4  3 11  5 15 39 35 37 12 22 21 15 29 16 21 35 22  7],[11 21 22 11 12 12  0 11 12  0 13 21 22 22 11 12 12 13 11 12 12 13 11  0],[1 0 0 0 7 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 3 0]
149,"['SOCCER' '-' 'LEEDS' ""'"" 'BOWYER' 'FINED' 'FOR' 'PART' 'IN' 'FAST-FOOD'
 'FRACAS' '.']",[21  8 22 27 22 38 15 22 15 21 24  7],[11  0 11 11 12 21 13 11 13 11 12  0],[0 0 3 0 1 0 0 0 0 0 0 0]
150,['LONDON' '1996-12-06'],[22 11],[11 12],[5 0]
151,"['Leeds' ""'"" 'England' 'under-21' 'striker' 'Lee' 'Bowyer' 'was' 'fined'
 '4,500' 'pounds' '(' '$' '7,400' ')' 'on' 'Friday' 'for' 'hurling'
 'chairs' 'at' 'restaurant' 'staff' 'during' 'a' 'disturbance' 'at' 'a'
 'McDonald' ""'s"" 'fast-food' 'restaurant' '.']","[22 27 22 11 21 22 22 38 40 11 24  4  3 11  5 15 22 15 39 24 15 21 21 15
 12 21 15 12 22 27 21 21  7]","[11 11 12 12 12 12 12 21 22 11 12  0 11 12  0 13 11 13 21 11 13 11 12 13
 11 12 13 11 12 11 12 12  0]",[3 0 5 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 0 0 0]
152,"['Bowyer' ',' '19' ',' 'who' 'was' 'caught' 'in' 'the' 'act' 'by'
 'security' 'cameras' ',' 'pleaded' 'guilty' 'to' 'a' 'charge' 'of'
 'affray' 'at' 'a' 'court' 'in' 'London' '.']","[30  6 11  6 44 38 40 15 12 21 15 21 24  6 38 16 35 12 21 15 21 15 12 21
 15 22  7]","[ 3  0 11  0 11 21 22 13 11 12 13 11 12  0 21  1 13 11 12 13 11 13 11 12
 13 11  0]",[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0]
153,"['He' 'was' 'fined' 'and' 'ordered' 'to' 'pay' 'a' 'total' 'of' '175'
 'pounds' 'to' 'two' 'members' 'of' 'staff' 'injured' 'in' 'the' 'fracas'
 'in' 'an' 'east' 'London' 'restaurant' 'in' 'October' '.']","[28 38 40 10 38 35 37 12 21 15 11 24 35 11 24 15 21 40 15 12 21 15 12 16
 22 21 15 22  7]","[11 21 22  0 21 22 22 11 12 13 11 12 13 11 12 13 11 21 13 11 12 13 11 12
 12 12 13 11  0]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0]
154,"['Leeds' 'had' 'already' 'fined' 'Bowyer' '4,000' 'pounds' '(' '$' '6,600'
 ')' 'and' 'warned' 'him' 'a' 'repeat' 'of' 'his' 'criminal' 'behaviour'
 'could' 'cost' 'him' 'his' 'place' 'in' 'the' 'side' '.']","[24 38 30 40 22 11 24  4  3 11  5 10 38 28 12 21 15 29 16 21 20 37 28 29
 21 15 12 21  7]","[11 21 22 22 11 12 12  0 11 12  0  0 21 11 11 12 13 11 12 12 21 22 11 11
 12 13 11 12  0]",[3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
155,"['Bowyer' ',' 'who' 'moved' 'to' 'the' 'Yorkshire' 'club' 'in' 'August'
 'for' '3.5' 'million' 'pounds' '(' '$' '5.8' 'million' ')' ',' 'was'
 'expected' 'to' 'play' 'against' 'Middlesbrough' 'on' 'Saturday' '.']","[30  6 44 38 35 12 22 21 15 22 15 11 11 24  4  3 11 11  5  6 38 40 35 37
 15 22 15 22  7]","[ 3  0 11 21 13 11 12 12 13 11 13 11 12 12  0 11 12 12  0  0 21 22 22 22
 13 11 13 11  0]",[1 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0]
156,['BASKETBALL' '-' 'EUROLEAGUE' 'STANDINGS' '.'],[22  8 22 22  7],[11  0 11 12  0],[0 0 7 0 0]
157,['LONDON' '1996-12-06'],[22 11],[11 12],[5 0]
158,"['Standings' 'in' 'the' 'men' ""'s"" 'EuroLeague']",[24 15 12 24 27 21],[11 13 11 12 11 12],[0 0 0 0 0 7]
159,"['basketball' 'championship' 'after' 'Thursday' ""'s"" 'matches' '('
 'tabulate' 'under']",[21 21 15 22 27 24  4 21 15],[11 12 13 11 11 12  0 11 13],[0 0 0 0 0 0 0 0 0]
160,"['played' ',' 'won' ',' 'lost' ',' 'points' ')' ':']",[38  6 38  6 38  6 42  5  8],[21 22 22  0 21  0 21  0  0],[0 0 0 0 0 0 0 0 0]
161,['Group' 'A'],[22 22],[11 12],[0 0]
162,['CSKA' 'Moscow' '(' 'Russia' '9' '6' '3' '15'],[22 22  4 22 11 11 11 11],[11 12  0 11 12 12 12 12],[3 4 0 5 0 0 0 0]
163,['Stefanel' 'Milan' '(' 'Italy' ')' '9' '6' '3' '15'],[22 22  4 22  5 11 11 11 11],[11 12  0 11  0 11 12 12 12],[3 4 0 5 0 0 0 0 0]
164,['Maccabi' 'Tel' 'Aviv' '(' 'Israel' ')' '9' '5' '4' '14'],[22 22 22  4 22  5 11 11 11 11],[11 12 12  0 11  0 11 12 12 12],[3 4 4 0 5 0 0 0 0 0]
165,['Ulker' 'Spor' '(' 'Turkey' ')' '9' '4' '5' '13'],[22 22  4 22  5 11 11 11 11],[11 12  0 11  0 11 12 12 12],[3 4 0 5 0 0 0 0 0]
166,['Limoges' '(' 'France' ')' '9' '3' '6' '12'],[24  4 22  5 11 11 11 11],[11  0 11  0 11 12 12 12],[3 0 5 0 0 0 0 0]
167,['Panionios' '(' 'Greece' ')' '9' '3' '6' '12'],[24  4 22  5 11 11 11 11],[11  0 11  0 11 12 12 12],[3 0 5 0 0 0 0 0]
168,['Group' 'B'],[22 22],[11 12],[0 0]
169,['Teamsystem' 'Bologna' '(' 'Italy' ')' '9' '7' '2' '16'],[22 22  4 22  5 11 11 11 11],[11 12  0 11  0 11 12 12 12],[3 4 0 5 0 0 0 0 0]
170,['Olympiakos' '(' 'Greece' ')' '9' '5' '4' '14'],[22  4 22  5 11 11 11 11],[11  0 11  0 11 12 12 12],[3 0 5 0 0 0 0 0]
171,['Cibona' 'Zagreb' '(' 'Croatia' ')' '9' '5' '4' '14'],[22 22  4 22  5 11 11 11 11],[11 12  0 11  0 11 12 12 12],[3 4 0 5 0 0 0 0 0]
172,['Alba' 'Berlin' '(' 'Germany' ')' '9' '5' '4' '14'],[22 22  4 22  5 11 11 11 11],[11 12  0 11  0 11 12 12 12],[3 4 0 5 0 0 0 0 0]
173,['Estudiantes' 'Madrid' '(' 'Spain' ')' '9' '5' '4' '14'],[22 22  4 22  5 11 11 11 11],[11 12  0 11  0 11 12 12 12],[3 4 0 5 0 0 0 0 0]
174,['Charleroi' '(' 'Belgium' ')' '9' '0' '9' '9'],[22  4 22  5 11 11 11 11],[11  0 11  0 11 12 12 12],[3 0 5 0 0 0 0 0]
175,['Group' 'C'],[22 22],[11 12],[0 0]
176,['Panathinaikos' '(' 'Greece' ')' '9' '7' '2' '16'],[22  4 22  5 11 11 11 11],[11  0 11  0 11 12 12 12],[3 0 5 0 0 0 0 0]
177,['Ljubljana' '(' 'Slovenia' ')' '9' '6' '3' '15'],[22  4 22  5 11 11 11 11],[11  0 11  0 11 12 12 12],[3 0 5 0 0 0 0 0]
178,['Villeurbanne' '(' 'France' ')' '9' '6' '3' '15'],[22  4 22  5 11 11 11 11],[11  0 11  0 11 12 12 12],[3 0 5 0 0 0 0 0]
179,['Barcelona' '(' 'Spain' ')' '9' '4' '5' '13'],[22  4 22  5 11 11 11 11],[11  0 11  0 11 12 12 12],[3 0 5 0 0 0 0 0]
180,['Split' '(' 'Croatia' ')' '9' '4' '5' '13'],[21  4 22  5 11 11 11 11],[11  0 11  0 11 12 12 12],[3 0 5 0 0 0 0 0]
181,['Bayer' 'Leverkusen' '(' 'Germany' ')' '9' '0' '9' '9'],[22 22  4 22  5 11 11 11 11],[11 12  0 11  0 11 12 12 12],[3 4 0 5 0 0 0 0 0]
182,['Group' 'D'],[22 22],[11 12],[0 0]
183,['Efes' 'Pilsen' '(' 'Turkey' ')' '9' '7' '2' '16'],[22 22  4 22  5 11 11 11 11],[11 12  0 11  0 11 12 12 12],[3 4 0 5 0 0 0 0 0]
184,['Pau-Orthez' '(' 'France' ')' '9' '5' '4' '14'],[22  4 22  5 11 11 11 11],[11  0 11  0 11 12 12 12],[3 0 5 0 0 0 0 0]
185,['Partizan' 'Belgrade' '(' 'Yugoslavia' ')' '9' '5' '4' '14'],[22 22  4 22  5 11 11 11 11],[11 12  0 11  0 11 12 12 12],[3 4 0 5 0 0 0 0 0]
186,['Kinder' 'Bologna' '(' 'Italy' ')' '9' '4' '5' '13'],[22 22  4 22  5 11 11 11 11],[11 12  0 11  0 11 12 12 12],[3 4 0 5 0 0 0 0 0]
187,['Sevilla' '(' 'Spain' ')' '9' '4' '5' '13'],[22  4 22  5 11 11 11 11],[11  0 11  0 11 12 12 12],[3 0 5 0 0 0 0 0]
188,['Dynamo' 'Moscow' '(' 'Russia' ')' '9' '2' '7' '11'],[22 22  4 22  5 11 11 11 11],[11 12  0 11  0 11 12 12 12],[3 4 0 5 0 0 0 0 0]
189,['RUGBY' 'UNION' '-' 'LITTLE' 'TO' 'MISS' 'CAMPESE' 'FAREWELL' '.'],[22 21  8 22 35 22 22 22  7],[11 12  0 11 13 11 12 12  0],[3 4 0 1 0 0 1 0 0]
190,['Robert' 'Kitson'],[22 22],[11 12],[1 2]
191,['LONDON' '1996-12-06'],[22 11],[11 12],[5 0]
192,"['Centre' 'Jason' 'Little' 'will' 'miss' 'Australia' ""'s"" 'end-of-tour'
 'fixture' 'against' 'the' 'Barbarians' 'at' 'Twickenham' 'on' 'Saturday'
 '.']",[22 22 22 20 37 22 27 16 21 15 12 22 15 22 15 22  7],[11 12 12 21 22 11 11 12 12 13 11 12 13 11 13 11  0],[0 1 2 0 0 5 0 0 0 0 0 3 0 5 0 0 0]
193,"['Little' 'has' 'opted' 'not' 'to' 'risk' 'aggravating' 'the' 'knee'
 'injury' 'which' 'ruled' 'him' 'out' 'of' 'a' 'large' 'chunk' 'of' 'the'
 'tour' 'and' 'is' 'replaced' 'by' 'fellow' 'Queenslander' 'Daniel'
 'Herbert' '.']","[22 42 40 30 35 37 16 12 21 21 43 38 28 15 15 12 16 21 15 12 21 10 42 40
 15 16 22 22 22  7]","[11 21 22  0 21 22 11 11 12 12 11 21 11 13 13 11 12 12 13 11 12  0 21 22
 13 11 12 12 12  0]",[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 1 2 0]
194,"['Owen' 'Finegan' 'has' 'recovered' 'from' 'the' 'knocks' 'he' 'took' 'in'
 'last' 'weekend' ""'s"" 'test' 'against' 'Wales' 'and' 'retains' 'his'
 'place' 'in' 'the' 'back-row' 'ahead' 'of' 'Daniel' 'Manu' '.']","[22 22 42 40 15 12 42 28 38 15 16 21 27 21 15 22 10 42 29 21 15 12 21 30
 15 22 22  7]","[11 12 21 22 13 11 21 11 21 13 11 12 11 12 13 11  0 21 11 12 13 11 12  3
 13 11 12  0]",[1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 1 2 0]
